Estado,Genero,Edad,cod_depto,nombre,cod_muni,municipio,Anio
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,MASCULINO,21,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2012
Traslado,MASCULINO,25,1,Guatemala,64,Villa Nueva,2012
Activo,MASCULINO,20,1,Guatemala,64,Villa Nueva,2012
Traslado,FEMENINO,23,1,Guatemala,64,Villa Nueva,2012
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,MASCULINO,18,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,23,1,Guatemala,63,Amatitlan,2012
Activo,MASCULINO,19,4,Chimaltenango,6,Tecpan Guatemala,2012
Activo,MASCULINO,18,1,Guatemala,63,Amatitlan,2012
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2012
Traslado,MASCULINO,28,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,29,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,31,3,Sacatepequez,1,Antigua Guatemala,2012
Activo,MASCULINO,17,1,Guatemala,64,Villa Nueva,2012
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,FEMENINO,19,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,19,1,Guatemala,64,Villa Nueva,2012
Activo,MASCULINO,18,1,Guatemala,64,Villa Nueva,2012
Traslado,MASCULINO,24,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,19,1,Guatemala,55,Chinautla,2012
Activo,MASCULINO,22,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,22,1,Guatemala,57,Mixco,2012
Traslado,MASCULINO,24,1,Guatemala,57,Mixco,2012
Traslado,MASCULINO,20,4,Chimaltenango,16,El Tejar,2012
Traslado,MASCULINO,25,1,Guatemala,66,San Miguel Petapa,2012
Activo,MASCULINO,18,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,19,15,Baja Verapaz,1,Salama,2012
Traslado,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,25,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,24,1,Guatemala,57,Mixco,2012
Traslado,MASCULINO,24,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,18,1,Guatemala,55,Chinautla,2012
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,21,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,MASCULINO,22,1,Guatemala,58,San Pedro Sacatepequez,2012
Traslado,MASCULINO,25,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,23,1,Guatemala,57,Mixco,2012
Traslado,MASCULINO,22,1,Guatemala,51,Santa Catarina Pinula,2012
Activo,FEMENINO,19,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,19,1,Guatemala,64,Villa Nueva,2012
Traslado,FEMENINO,19,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,18,1,Guatemala,66,San Miguel Petapa,2012
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,23,1,Guatemala,57,Mixco,2012
Traslado,MASCULINO,21,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,19,4,Chimaltenango,1,Chimaltenango,2012
Activo,MASCULINO,22,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,18,6,Santa Rosa,9,Taxisco,2012
Traslado,MASCULINO,21,1,Guatemala,64,Villa Nueva,2012
Traslado,MASCULINO,19,1,Guatemala,57,Mixco,2012
Traslado,MASCULINO,23,1,Guatemala,65,Villa Canales,2012
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,18,12,San Marcos,2,San Pedro Sacatepequez,2012
Activo,MASCULINO,22,1,Guatemala,66,San Miguel Petapa,2012
Traslado,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,18,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,21,1,Guatemala,64,Villa Nueva,2012
Activo,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,17,1,Guatemala,57,Mixco,2012
Traslado,FEMENINO,20,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,20,1,Guatemala,64,Villa Nueva,2012
Traslado,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,FEMENINO,20,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,21,1,Guatemala,64,Villa Nueva,2012
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,26,1,Guatemala,59,San Juan Sacatepequez,2012
Activo,MASCULINO,28,1,Guatemala,57,Mixco,2012
Traslado,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,FEMENINO,20,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,20,1,Guatemala,66,San Miguel Petapa,2012
Activo,FEMENINO,19,1,Guatemala,57,Mixco,2012
Traslado,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,22,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,24,1,Guatemala,64,Villa Nueva,2012
Traslado,MASCULINO,20,1,Guatemala,59,San Juan Sacatepequez,2012
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,MASCULINO,23,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,18,1,Guatemala,64,Villa Nueva,2012
Activo,MASCULINO,18,1,Guatemala,65,Villa Canales,2012
Activo,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,22,1,Guatemala,64,Villa Nueva,2012
Traslado,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,19,4,Chimaltenango,1,Chimaltenango,2012
Activo,FEMENINO,25,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,18,1,Guatemala,57,Mixco,2012
Traslado,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,FEMENINO,28,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,21,1,Guatemala,65,Villa Canales,2012
Traslado,MASCULINO,18,1,Guatemala,66,San Miguel Petapa,2012
Activo,FEMENINO,21,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,22,1,Guatemala,52,San Jose Pinula,2012
Activo,FEMENINO,18,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,MASCULINO,25,1,Guatemala,57,Mixco,2012
Traslado,FEMENINO,21,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,20,4,Chimaltenango,1,Chimaltenango,2012
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,MASCULINO,25,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2012
Traslado,MASCULINO,24,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,25,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,17,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,21,1,Guatemala,64,Villa Nueva,2012
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,FEMENINO,27,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,MASCULINO,20,1,Guatemala,64,Villa Nueva,2012
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2012
Activo,FEMENINO,23,1,Guatemala,66,San Miguel Petapa,2012
Activo,MASCULINO,17,3,Sacatepequez,4,Sumpango,2012
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2012
Traslado,MASCULINO,22,1,Guatemala,65,Villa Canales,2012
Traslado,MASCULINO,25,1,Guatemala,57,Mixco,2012
Traslado,MASCULINO,22,1,Guatemala,64,Villa Nueva,2012
Activo,FEMENINO,19,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,MASCULINO,27,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,23,1,Guatemala,65,Villa Canales,2012
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2012
Traslado,MASCULINO,22,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,27,1,Guatemala,51,Santa Catarina Pinula,2012
Activo,MASCULINO,22,1,Guatemala,64,Villa Nueva,2012
Activo,MASCULINO,19,3,Sacatepequez,1,Antigua Guatemala,2012
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,FEMENINO,20,1,Guatemala,57,Mixco,2012
Activo,FEMENINO,23,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,MASCULINO,23,1,Guatemala,57,Mixco,2012
Activo,FEMENINO,19,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,21,5,Escuintla,11,Palin,2012
Traslado,MASCULINO,25,1,Guatemala,64,Villa Nueva,2012
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,17,1,Guatemala,64,Villa Nueva,2013
Activo,MASCULINO,21,1,Guatemala,64,Villa Nueva,2013
Activo,MASCULINO,17,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,17,6,Santa Rosa,9,Taxisco,2013
Activo,MASCULINO,19,1,Guatemala,66,San Miguel Petapa,2013
Activo,MASCULINO,22,1,Guatemala,64,Villa Nueva,2013
Activo,MASCULINO,19,3,Sacatepequez,2,Jocotenango,2013
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,20,1,Guatemala,64,Villa Nueva,2013
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,21,1,Guatemala,64,Villa Nueva,2013
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,19,1,Guatemala,59,San Juan Sacatepequez,2013
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,19,1,Guatemala,64,Villa Nueva,2013
Traslado,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,18,1,Guatemala,66,San Miguel Petapa,2013
Activo,MASCULINO,28,1,Guatemala,64,Villa Nueva,2013
Activo,MASCULINO,27,1,Guatemala,64,Villa Nueva,2013
Traslado,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,18,1,Guatemala,66,San Miguel Petapa,2013
Traslado,FEMENINO,27,1,Guatemala,66,San Miguel Petapa,2013
Traslado,MASCULINO,21,1,Guatemala,66,San Miguel Petapa,2013
Traslado,FEMENINO,24,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,22,1,Guatemala,65,Villa Canales,2013
Activo,MASCULINO,20,1,Guatemala,59,San Juan Sacatepequez,2013
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,25,1,Guatemala,56,San Pedro Ayampuc,2013
Activo,MASCULINO,24,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,25,3,Sacatepequez,4,Sumpango,2013
Traslado,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,21,3,Sacatepequez,4,Sumpango,2013
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,21,1,Guatemala,64,Villa Nueva,2013
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,FEMENINO,23,1,Guatemala,58,San Pedro Sacatepequez,2013
Activo,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,FEMENINO,20,1,Guatemala,64,Villa Nueva,2013
Activo,FEMENINO,18,1,Guatemala,57,Mixco,2013
Traslado,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,23,1,Guatemala,64,Villa Nueva,2013
Activo,MASCULINO,22,4,Chimaltenango,1,Chimaltenango,2013
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,19,1,Guatemala,64,Villa Nueva,2013
Activo,FEMENINO,21,4,Chimaltenango,1,Chimaltenango,2013
Activo,MASCULINO,19,1,Guatemala,64,Villa Nueva,2013
Activo,MASCULINO,18,1,Guatemala,64,Villa Nueva,2013
Activo,MASCULINO,20,1,Guatemala,52,San Jose Pinula,2013
Activo,MASCULINO,27,1,Guatemala,57,Mixco,2013
Traslado,MASCULINO,23,16,Alta Verapaz,1,Coban,2013
Activo,MASCULINO,20,1,Guatemala,66,San Miguel Petapa,2013
Activo,MASCULINO,25,1,Guatemala,51,Santa Catarina Pinula,2013
Activo,FEMENINO,23,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,28,1,Guatemala,65,Villa Canales,2013
Traslado,MASCULINO,21,1,Guatemala,57,Mixco,2013
Activo,FEMENINO,21,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,22,3,Sacatepequez,10,Magdalena Milpas Altas,2013
Activo,MASCULINO,24,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,18,1,Guatemala,54,Palencia,2013
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,28,1,Guatemala,60,San Raymundo,2013
Activo,MASCULINO,27,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,23,3,Sacatepequez,15,San Antonio Aguas Calientes,2013
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,20,1,Guatemala,66,San Miguel Petapa,2013
Activo,MASCULINO,19,1,Guatemala,64,Villa Nueva,2013
Activo,FEMENINO,19,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,19,3,Sacatepequez,4,Sumpango,2013
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,20,1,Guatemala,65,Villa Canales,2013
Activo,MASCULINO,17,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,21,1,Guatemala,55,Chinautla,2013
Activo,MASCULINO,19,1,Guatemala,65,Villa Canales,2013
Activo,MASCULINO,17,1,Guatemala,66,San Miguel Petapa,2013
Activo,MASCULINO,31,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,18,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2013
Traslado,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,18,1,Guatemala,54,Palencia,2013
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,22,3,Sacatepequez,10,Magdalena Milpas Altas,2013
Traslado,MASCULINO,24,1,Guatemala,64,Villa Nueva,2013
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,22,1,Guatemala,66,San Miguel Petapa,2013
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,20,1,Guatemala,65,Villa Canales,2013
Activo,MASCULINO,18,1,Guatemala,66,San Miguel Petapa,2013
Traslado,MASCULINO,27,1,Guatemala,65,Villa Canales,2013
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,19,1,Guatemala,64,Villa Nueva,2013
Activo,MASCULINO,19,1,Guatemala,55,Chinautla,2013
Activo,MASCULINO,20,1,Guatemala,51,Santa Catarina Pinula,2013
Activo,MASCULINO,18,1,Guatemala,64,Villa Nueva,2013
Activo,MASCULINO,19,1,Guatemala,55,Chinautla,2013
Activo,FEMENINO,18,1,Guatemala,64,Villa Nueva,2013
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2013
Traslado,MASCULINO,23,10,Suchitepequez,1,Mazatenango,2013
Activo,FEMENINO,19,1,Guatemala,57,Mixco,2013
Traslado,MASCULINO,20,4,Chimaltenango,1,Chimaltenango,2013
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,18,3,Sacatepequez,1,Antigua Guatemala,2013
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,20,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,18,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,20,1,Guatemala,56,San Pedro Ayampuc,2013
Traslado,MASCULINO,20,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,19,1,Guatemala,64,Villa Nueva,2013
Activo,MASCULINO,28,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,20,3,Sacatepequez,6,Santiago Sacatepequez,2013
Activo,MASCULINO,20,1,Guatemala,65,Villa Canales,2013
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,18,1,Guatemala,57,Mixco,2013
Activo,FEMENINO,19,1,Guatemala,66,San Miguel Petapa,2013
Traslado,MASCULINO,22,1,Guatemala,64,Villa Nueva,2013
Traslado,FEMENINO,23,9,Quetzaltenango,1,Quetzaltenango,2013
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,19,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,18,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,21,4,Chimaltenango,6,Tecpan Guatemala,2013
Activo,MASCULINO,20,3,Sacatepequez,4,Sumpango,2013
Activo,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,23,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,19,1,Guatemala,66,San Miguel Petapa,2013
Activo,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,21,1,Guatemala,64,Villa Nueva,2013
Traslado,MASCULINO,21,1,Guatemala,63,Amatitlan,2013
Traslado,MASCULINO,23,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,24,1,Guatemala,59,San Juan Sacatepequez,2013
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,21,1,Guatemala,55,Chinautla,2013
Activo,MASCULINO,20,1,Guatemala,59,San Juan Sacatepequez,2013
Traslado,MASCULINO,18,1,Guatemala,64,Villa Nueva,2013
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,FEMENINO,29,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,24,3,Sacatepequez,1,Antigua Guatemala,2013
Activo,MASCULINO,23,1,Guatemala,55,Chinautla,2013
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,FEMENINO,18,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,20,3,Sacatepequez,14,San Juan Alotenango,2013
Activo,MASCULINO,21,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,18,1,Guatemala,57,Mixco,2013
Traslado,FEMENINO,22,1,Guatemala,64,Villa Nueva,2013
Activo,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,FEMENINO,20,1,Guatemala,66,San Miguel Petapa,2013
Activo,FEMENINO,19,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,17,1,Guatemala,66,San Miguel Petapa,2013
Traslado,MASCULINO,25,1,Guatemala,66,San Miguel Petapa,2013
Activo,MASCULINO,24,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,18,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,23,1,Guatemala,64,Villa Nueva,2013
Activo,MASCULINO,26,1,Guatemala,63,Amatitlan,2013
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,24,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,21,1,Guatemala,64,Villa Nueva,2013
Traslado,MASCULINO,28,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2013
Traslado,MASCULINO,26,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,18,1,Guatemala,64,Villa Nueva,2013
Activo,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,20,1,Guatemala,57,Mixco,2013
Traslado,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,25,1,Guatemala,57,Mixco,2013
Traslado,MASCULINO,19,4,Chimaltenango,16,El Tejar,2013
Activo,MASCULINO,22,1,Guatemala,57,Mixco,2013
Activo,FEMENINO,26,1,Guatemala,57,Mixco,2013
Traslado,MASCULINO,19,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,FEMENINO,22,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,21,1,Guatemala,51,Santa Catarina Pinula,2013
Activo,MASCULINO,20,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,20,1,Guatemala,57,Mixco,2013
Traslado,MASCULINO,22,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,20,4,Chimaltenango,1,Chimaltenango,2013
Activo,MASCULINO,25,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,27,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,22,4,Chimaltenango,13,San Andres Itzapa,2013
Activo,MASCULINO,18,3,Sacatepequez,7,San Bartolome Milpas Altas,2013
Traslado,MASCULINO,18,1,Guatemala,63,Amatitlan,2013
